PC1,PC2,target
-2.9230299473452734,1.443315841784164,51.0
1.2276211594081314,-0.07252891541334744,128.0
0.1930871775269324,-1.4532740227861778,141.0
-0.41006810052009823,0.9996471243546127,48.0
0.9880056161733319,1.3910994227010036,109.0
-2.034791460118594,-0.874855238043246,178.0
-0.7032037559884158,-0.3006306407121076,88.0
5.652305659287106,1.5602269662587465,84.0
-0.7338108739639457,0.546530881596334,216.0
1.8499125082157017,-1.1807652534076782,150.0
-1.5656106842251833,1.6983830916909046,60.0
-2.1393677019987134,1.5084714848627683,96.0
2.0153804458269433,1.6084754876386171,190.0
-0.09872312362577887,-0.33299549074082807,74.0
1.6641772496944292,0.1397899783725632,279.0
-2.4391824734390632,-0.9550245564027932,182.0
-0.5845133208428903,-0.8882242186028745,160.0
3.711391920158237,-1.6740781106738787,245.0
-1.4040584763876154,0.24286687014713196,276.0
2.100752883452185,-0.683429982598018,174.0
3.355317819726654,-0.4109145723840371,180.0
2.414314765112027,1.1632055133965924,150.0
2.9812519357683853,2.130705487166432,196.0
2.7440279104458627,0.46655995262902633,138.0
0.13589108934989594,-0.3943783096133173,97.0
1.1203453135184291,0.2707911994322434,246.0
1.2354503344975396,-1.680193089669181,321.0
2.3911257894303803,-0.9004689699113358,308.0
0.6554672367427585,0.0941130924877741,109.0
1.1608185972235188,2.0362517144427517,69.0
-1.996553834750636,0.45242534868036044,182.0
4.058103539628887,1.9747823564593137,258.0
0.19233922866234213,-1.7786117083272424,161.0
1.4414624843690493,-0.8600950735394273,178.0
-1.1519461420303516,0.3968589718837118,214.0
-2.882422715485179,0.942784031391962,45.0
-2.93996045194036,-0.5468135957944329,150.0
-1.4354696113641772,0.676180728390623,160.0
-2.196601645638105,-1.4294468179419733,55.0
2.022244858164219,-0.16372974799094003,197.0
-2.6268022243780416,-0.8121317581777404,185.0
1.7276143304493559,-0.05787125448001042,268.0
3.697303169317434,-0.6258043364503559,310.0
1.9304243998937414,-0.8545124762313953,123.0
1.8907881403467466,-0.3264582030043927,68.0
-2.741985783388979,-1.5657456357811625,72.0
0.9320649647905248,-0.5231235180724443,185.0
-1.9418418832527178,0.2998925750098397,144.0
-0.5483516338578247,0.1752631573904338,147.0
-2.242097540849761,-0.8828279069436923,168.0
1.038554182737549,-0.7014287253737582,178.0
-0.5745618503293061,0.3780502887535211,246.0
0.5969150570251565,0.37758780541639186,151.0
0.21471724431936628,-1.5083047626557988,127.0
-0.4668236162769658,-0.9983033708035182,83.0
2.3421100223742104,-1.1510978888061592,332.0
-4.170695012909273,-1.1261793240367552,152.0
0.24030250438734557,1.8338175607046394,109.0
-1.4548567824466458,0.7338824204886149,90.0
0.11318819326695645,0.18425409666453854,66.0
-0.7912178212221419,2.0846324517731056,214.0
-4.0737620302806885,0.04546253782028961,85.0
1.7549611687947642,-1.1486824041787023,129.0
1.7625256368059454,-0.7146956335573553,89.0
1.99617534663335,-0.11414919900795123,259.0
2.7566861383164025,-0.23610817353012667,229.0
-1.133614674865433,-0.47229293313351883,200.0
-2.7416296614245983,-0.14450309339767847,77.0
-0.879354515035438,0.2428061295407833,54.0
-2.327527195711879,0.12557794812828235,31.0
-0.8426441039965069,1.4609899383124783,109.0
0.6832914569533347,0.5278332345509417,206.0
0.6054282927610316,-0.11248555478699526,144.0
0.1813605824813074,0.21042462416760463,118.0
-2.915645099634531,-1.7396612547559196,83.0
4.442714018642543,-2.3196694802057247,242.0
1.9641507467375854,-1.7384065990440825,259.0
-3.928319064095831,0.575471459267303,72.0
1.6262142735271914,-1.2171007283208277,163.0
-2.6155085779008584,0.14367865412964656,181.0
-0.8578213309174287,0.6432271835942855,141.0
-3.1409801919323224,-2.095002172913171,71.0
2.1540193232834857,-0.8565250358266875,137.0
0.953482522289293,0.2688530611918449,195.0
-1.621996679291944,1.1368983845512044,179.0
-0.7366986453374611,2.10333639587751,102.0
-1.7664332139478516,0.007263085729437097,131.0
-1.9096694619639127,0.36080164049757296,47.0
1.646487590144919,0.6887866097462533,235.0
-3.4514144835649456,0.17179905210156698,77.0
1.2218150466628728,0.783546674572711,198.0
-0.9909154776738003,-0.06696084792853348,93.0
-1.6801360187160446,-0.8107038297616016,162.0
0.1051407621262259,-1.3447805607268808,225.0
2.0665404119078046,-1.3306121591587332,275.0
-0.10049237732747575,0.8054274698271423,183.0
4.1184509352555345,0.7044935874005548,306.0
-1.2590564776755322,2.0126076229211587,81.0
-3.676885152181254,-0.6912199796012324,55.0
0.6500608973549277,0.17151653228965155,146.0
1.2581322814427942,-0.20828772362084047,196.0
1.8425492675523758,2.489990311649155,230.0
3.745997605873673,-0.909644989750485,310.0
-3.0567154312303457,-1.2610967840122107,40.0
-0.7982737989942804,0.8667397286461026,135.0
0.9214856310630466,-1.2825654664806856,346.0
-2.941138012102265,-1.2545604821272331,43.0
0.7448378880119657,1.8539573106429867,128.0
-2.3867740843807357,-0.4235981137562959,77.0
1.471243021788251,-0.6992916068734683,235.0
-1.4404983241853457,1.0296433696595533,49.0
-3.105047827689207,-0.808005763494889,74.0
-1.097409482027947,-0.340914355564734,92.0
-3.2158860965772327,0.5999222360737657,84.0
2.1348029023325954,-2.0250939999184476,263.0
0.6892337875844383,-2.41917709538801,144.0
-3.443944825071616,-1.1821341859234253,142.0
2.530504928143483,-2.9825984864046204,341.0
1.4416618471731923,2.081948764180314,115.0
-0.05700407727838064,2.4040159291140695,158.0
2.2009115053264336,-1.0383068583556028,273.0
-1.0438651461754542,-0.4223337410431426,85.0
-1.0431459088293833,-0.698608563730705,88.0
3.95280307082997,2.13849252229433,220.0
-2.8758349884332652,2.5238137309870665,39.0
0.26798911132399267,1.298866590653486,80.0
-1.1456078127597125,-0.10759055992920859,172.0
1.4884525114411273,0.507187883193424,217.0
1.7565921867236731,-1.6979152032262446,336.0
-1.9869694400724993,0.25419534158998225,52.0
0.842068892481965,-1.7297660535198747,272.0
-2.333695916515884,0.9613607886726336,115.0
0.5552684988095359,-0.8718884113009974,110.0
1.0292997565830713,-0.9360082531472165,131.0
-1.2863155858703152,-1.2912636425970674,71.0
0.7331297018058297,-0.11609565248973636,275.0
-1.7006794786536799,2.03142886665387,118.0
-1.7101385073248363,-0.015291831457723089,25.0
2.3604170278726047,0.32058428236569886,100.0
0.5371983292889191,-3.527354117839076,281.0
0.004988435755962917,-1.2741375028832986,221.0
4.040895577261139,-0.6125896380421113,248.0
-0.9861363235961285,-0.4199312098180099,200.0
0.9002124490504206,-1.1074182510882724,132.0
1.0736666698113644,-1.0322761787492585,91.0
1.901008019230027,1.9927616188894581,67.0
0.3879412311043126,0.6715660535537368,202.0
0.27732499265040467,2.3031538962704428,73.0
-0.4800940699389542,-0.5180852957894551,85.0
0.9759851985339163,-0.490122616198566,275.0
4.074992209045892,-0.8715472417145216,243.0
-0.9558449946906529,-0.45753186348521824,66.0
-0.6876816245534294,-0.2137383546014185,293.0
1.7305765295829607,1.533338646320365,236.0
2.4065789086034655,-0.9946336704915975,243.0
-2.2425978232227344,3.1409620311548325,87.0
-1.4286388924623286,0.04749883809105727,39.0
5.081616099624565,0.9475332210468677,217.0
-1.7798994153375751,2.293567499706388,92.0
1.9597100202717475,1.378683347775034,296.0
0.47518538363361834,-0.47923780979553476,292.0
1.745075119882819,1.3689806024994047,142.0
-0.26542234825097144,0.1176873442367091,50.0
-0.4854223076866423,-0.9514972690651132,53.0
0.23033454514406573,0.8277437836040349,104.0
-2.8568038282837853,1.4848311580034013,75.0
2.787192411452024,0.27035488091454063,120.0
1.2129252318835744,-1.7023116496870703,142.0
1.196956090181112,2.421389540035121,143.0
-0.1213108668001529,-0.36216641332875393,99.0
-2.9789804739935843,-0.06940116466126245,65.0
-2.6470614463297615,-0.9233825564946044,116.0
3.0830692363139245,-0.9440025867841298,233.0
1.8260787559477563,1.4421361568711255,164.0
0.8309236747237236,2.2649313956546178,95.0
-0.31501502095989137,1.5022146130955347,59.0
1.4069800026413541,0.6001662850480586,139.0
-0.4713604730267918,-1.504634182984259,145.0
0.579405415523481,0.15033218293788314,177.0
0.23847610518311865,-0.5914554792265923,185.0
-0.9626440522396132,1.8684522298753885,97.0
-1.6325098675430263,-0.5589110163711233,42.0
-2.3996186800699304,-0.5672829447487586,201.0
3.318984687398108,0.18155678665004263,241.0
-3.5219908187503886,-1.8183025826230232,70.0
-0.4760859814344224,-0.4765700990948981,78.0
-0.6302386465189652,1.0443277947381195,49.0
-1.5915959572207068,1.2481616120130603,103.0
-0.9362121499765176,-0.9696709845962367,44.0
0.8903622070521936,-1.3394594030416298,111.0
-0.4573924650472492,0.5080850256054812,191.0
-1.0189832904611111,-0.7966500075580786,47.0
-0.8702325816706697,1.3551602644898826,182.0
0.04909196271253739,-2.1278073445854804,58.0
-1.0805058859549512,-0.2434218405936248,155.0
-1.3279898676572657,-2.631527481044811,151.0
-1.070271568434077,0.7693798434187963,79.0
1.2324866304646043,0.4283306407038658,104.0
-4.56295799264513,-0.1505183887847349,143.0
2.31975834121824,0.10563684494182009,152.0
-2.6865144601311917,2.775706071923763,170.0
-0.9472614243993709,0.6170909146298617,75.0
0.12036109500531873,1.1031418620142779,200.0
0.7059648827852479,-2.0732049734826563,124.0
0.9793227652607026,0.42905434086700706,91.0
-2.026344016462916,-0.8419972045233078,49.0
2.2206829008300324,-0.13890265463848517,163.0
-2.303129068930915,0.49388874143221134,53.0
1.8987669219737813,3.3068030690742023,283.0
-1.7191274348956624,-2.08734803835869,178.0
-1.2484302764723862,-1.3804973722183325,219.0
0.18596066527418076,0.6116751585532116,200.0
-1.2401519854501173,1.1794644100736804,113.0
-0.586439635822429,0.929804542872302,113.0
-1.5141397597979906,0.20188006871570668,63.0
-3.7434236961205434,-0.07292384167214679,114.0
0.5912015673534319,-1.8813153460303138,126.0
1.6591550885246324,-1.1673940324147125,274.0
-1.312144100477875,0.90160161444411,88.0
1.674218887924019,-0.6220161793750709,311.0
0.023924570181426248,1.0061964557037202,83.0
-0.4565943074566678,0.24152411706113558,71.0
-0.21815563795184673,2.706471119752543,134.0
1.7844991372167058,-1.223474182995886,244.0
-3.3408280856721992,0.9398334365052124,65.0
1.3000254899796575,0.21779288279003464,173.0
-1.865542576056761,3.965319422926582,57.0
-2.037953538468362,-0.3038637117786188,68.0
0.7841593958276076,2.400531970603569,141.0
1.7179888761395656,0.48798360813990665,270.0
-3.419532182857898,-0.03868998754963338,134.0
-0.11464395147893554,-1.0952716381153556,202.0
-1.379631566412236,1.3063598492394526,148.0
-1.2003119265538391,0.19659706665650495,64.0
-0.7854032750304538,1.5543780770212667,302.0
